x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.2,1982-07-02 00:00:00,BC,1982,7,2,17.6,,13.1,,22,,2.6,,2.6,,0,,0,,0,,0,,0,,0.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.3,1982-07-03 00:00:00,BC,1982,7,3,16.8,,13.4,,20.1,,13.4,,13.4,,0,,0,,23,,33,,0,,1.2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.4,1982-07-04 00:00:00,BC,1982,7,4,11.8,,9.6,,14,,23,,23,,0,,0,,0,,0,,0,,6.2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.5,1982-07-05 00:00:00,BC,1982,7,5,13.3,,9.8,,16.7,,0.4,,0.4,,0,,0,,0,,0,,0,,4.7,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.6,1982-07-06 00:00:00,BC,1982,7,6,16.5,,10.3,,22.6,,1.4,,1.4,,0,,0,,0,,0,,0,,1.5,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.7,1982-07-07 00:00:00,BC,1982,7,7,14.9,,10.2,,19.6,,0.6,,0.6,,0,,0,,0,,0,,0,,3.1,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.8,1982-07-08 00:00:00,BC,1982,7,8,17.7,,9.6,,25.7,,0,,0,,0,,0,,0,,0,,0,,0.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.9,1982-07-09 00:00:00,BC,1982,7,9,18.7,,10.8,,26.6,,0,,0,,0,,0,,0,,0,,0.7,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.10,1982-07-10 00:00:00,BC,1982,7,10,19.8,,12,,27.6,,0,,0,,0,,0,,0,,0,,1.8,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.11,1982-07-11 00:00:00,BC,1982,7,11,20.1,,10.8,,29.4,,0.4,,0.4,,0,,0,,0,,0,,2.1,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.12,1982-07-12 00:00:00,BC,1982,7,12,21.7,,15.6,,27.8,,6.2,,6.2,,0,,0,,0,,0,,3.7,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.13,1982-07-13 00:00:00,BC,1982,7,13,18,,11.3,,24.6,,12.2,,12.2,,0,,0,,0,,0,,0,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.14,1982-07-14 00:00:00,BC,1982,7,14,14.2,,10.2,,18.2,,14.2,,14.2,,0,,0,,20,,56,,0,,3.8,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.15,1982-07-15 00:00:00,BC,1982,7,15,11.7,,8.1,,15.3,,11.2,,11.2,,0,,0,,0,,0,,0,,6.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.16,1982-07-16 00:00:00,BC,1982,7,16,14.8,,7.8,,21.7,,0,,0,,0,,0,,0,,0,,0,,3.2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.17,1982-07-17 00:00:00,BC,1982,7,17,16,,10.8,,21.1,,0,T,0,T,0,,0,,0,,0,,0,,2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.18,1982-07-18 00:00:00,BC,1982,7,18,18.5,,10.6,,26.3,,0,,0,,0,,0,,0,,0,,0.5,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.19,1982-07-19 00:00:00,BC,1982,7,19,18.4,,10.2,,26.5,,0,T,0,T,0,,0,,21,,44,,0.4,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.20,1982-07-20 00:00:00,BC,1982,7,20,16.1,,13.5,,18.6,,6.4,,6.4,,0,,0,,0,,0,,0,,1.9,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.21,1982-07-21 00:00:00,BC,1982,7,21,17.7,,12.1,,23.2,,0,,0,,0,,0,,21,,31,,0,,0.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.22,1982-07-22 00:00:00,BC,1982,7,22,14.5,,6,,22.9,,0,,0,,0,,0,,35,,35,,0,,3.5,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.23,1982-07-23 00:00:00,BC,1982,7,23,16.3,,8.6,,24,,0,,0,,0,,0,,0,,0,,0,,1.7,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.24,1982-07-24 00:00:00,BC,1982,7,24,16.6,,6.5,,26.7,,0,,0,,0,,0,,0,,0,,0,,1.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.25,1982-07-25 00:00:00,BC,1982,7,25,21,,13.2,,28.7,,1.8,,1.8,,0,,0,,5,,43,,3,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.26,1982-07-26 00:00:00,BC,1982,7,26,20.2,,9.2,,31.1,,0,,0,,0,,0,,0,,0,,2.2,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.27,1982-07-27 00:00:00,BC,1982,7,27,21.5,,10.8,,32.1,,0,,0,,0,,0,,0,,0,,3.5,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.28,1982-07-28 00:00:00,BC,1982,7,28,22.1,,10.6,,33.5,,0,,0,,0,,0,,0,,0,,4.1,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.29,1982-07-29 00:00:00,BC,1982,7,29,23.9,,15,,32.8,,0,T,0,T,0,,0,,24,,33,,5.9,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.30,1982-07-30 00:00:00,BC,1982,7,30,21.2,,13.1,,29.2,,0,,0,,0,,0,,0,,0,,3.2,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.7.31,1982-07-31 00:00:00,BC,1982,7,31,22.9,,16.5,,29.3,,0,,0,,0,,0,,0,,0,,4.9,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.1,1982-08-01 00:00:00,BC,1982,8,1,16.9,,10.8,,23,,2,,2,,0,,0,,0,,0,,0,,1.1,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.2,1982-08-02 00:00:00,BC,1982,8,2,16.6,,12.3,,20.9,,2.2,,2.2,,0,,0,,0,,0,,0,,1.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.3,1982-08-03 00:00:00,BC,1982,8,3,16.3,,7.5,,25.1,,2.2,,2.2,,0,,0,,0,,0,,0,,1.7,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.4,1982-08-04 00:00:00,BC,1982,8,4,17.6,,10,,25.2,,0.2,,0.2,,0,,0,,0,,0,,0,,0.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.5,1982-08-05 00:00:00,BC,1982,8,5,15.4,,7,,23.7,,0,,0,,0,,0,,0,,0,,0,,2.6,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.6,1982-08-06 00:00:00,BC,1982,8,6,20.6,,11.3,,29.8,,0,,0,,0,,0,,0,,0,,2.6,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.7,1982-08-07 00:00:00,BC,1982,8,7,20.6,,9.6,,31.5,,0,,0,,0,,0,,0,,0,,2.6,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.8,1982-08-08 00:00:00,BC,1982,8,8,20.6,,12,,29.1,,0,,0,,0,,0,,0,,0,,2.6,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.9,1982-08-09 00:00:00,BC,1982,8,9,21.5,,15.5,,27.4,,5,,5,,0,,0,,15,,31,,3.5,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.10,1982-08-10 00:00:00,BC,1982,8,10,17.6,,12.6,,22.5,,3.2,,3.2,,0,,0,,0,,0,,0,,0.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.11,1982-08-11 00:00:00,BC,1982,8,11,17.7,,13.1,,22.2,,0,T,0,T,0,,0,,21,,43,,0,,0.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.12,1982-08-12 00:00:00,BC,1982,8,12,15.8,,11.8,,19.8,,0.2,,0.2,,0,,0,,19,,33,,0,,2.2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.13,1982-08-13 00:00:00,BC,1982,8,13,16,,11.6,,20.4,,2.6,,2.6,,0,,0,,0,,0,,0,,2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.14,1982-08-14 00:00:00,BC,1982,8,14,13.8,,5.9,,21.7,,0.2,,0.2,,0,,0,,0,,0,,0,,4.2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.15,1982-08-15 00:00:00,BC,1982,8,15,14.7,,4.6,,24.7,,0,,0,,0,,0,,0,,0,,0,,3.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.16,1982-08-16 00:00:00,BC,1982,8,16,17.1,,10.9,,23.2,,2.8,,2.8,,0,,0,,0,,0,,0,,0.9,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.17,1982-08-17 00:00:00,BC,1982,8,17,16.5,,7.9,,25.1,,0.2,,0.2,,0,,0,,0,,0,,0,,1.5,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.18,1982-08-18 00:00:00,BC,1982,8,18,16.3,,5.9,,26.6,,0,,0,,0,,0,,0,,0,,0,,1.7,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.19,1982-08-19 00:00:00,BC,1982,8,19,18.4,,7.7,,29,,0,,0,,0,,0,,0,,0,,0.4,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.20,1982-08-20 00:00:00,BC,1982,8,20,17.5,,11.5,,23.5,,5.4,,5.4,,0,,0,,0,,0,,0,,0.5,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.21,1982-08-21 00:00:00,BC,1982,8,21,20.2,,11.6,,28.8,,0,,0,,0,,0,,0,,0,,2.2,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.22,1982-08-22 00:00:00,BC,1982,8,22,19.3,,10.3,,28.2,,0,,0,,0,,0,,0,,0,,1.3,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.23,1982-08-23 00:00:00,BC,1982,8,23,17.8,,7.5,,28.1,,0,,0,,0,,0,,0,,0,,0,,0.2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.24,1982-08-24 00:00:00,BC,1982,8,24,17.9,,6.6,,29.2,,0,,0,,0,,0,,0,,0,,0,,0.1,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.25,1982-08-25 00:00:00,BC,1982,8,25,20,,9.9,,30.1,,0,,0,,0,,0,,0,,0,,2,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.26,1982-08-26 00:00:00,BC,1982,8,26,19.8,,9.7,,29.9,,0,,0,,0,,0,,0,,0,,1.8,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.27,1982-08-27 00:00:00,BC,1982,8,27,18.3,,8.3,,28.2,,0,,0,,0,,0,,20,,33,,0.3,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.28,1982-08-28 00:00:00,BC,1982,8,28,17.8,,9.6,,26,,0,,0,,0,,0,,0,,0,,0,,0.2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.29,1982-08-29 00:00:00,BC,1982,8,29,16,,7.2,,24.7,,0.4,,0.4,,0,,0,,0,,0,,0,,2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.30,1982-08-30 00:00:00,BC,1982,8,30,17.1,,12.6,,21.5,,1,,1,,0,,0,,0,,0,,0,,0.9,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.8.31,1982-08-31 00:00:00,BC,1982,8,31,17.6,,12.2,,23,,0,T,0,T,0,,0,,0,,0,,0,,0.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.1,1982-09-01 00:00:00,BC,1982,9,1,18.2,,9.7,,26.6,,0,,0,,0,,0,,0,,0,,0.2,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.2,1982-09-02 00:00:00,BC,1982,9,2,17.6,,8.2,,27,,0,,0,,0,,0,,0,,0,,0,,0.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.3,1982-09-03 00:00:00,BC,1982,9,3,19.2,,9.4,,28.9,,0.4,,0.4,,0,,0,,0,,0,,1.2,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.4,1982-09-04 00:00:00,BC,1982,9,4,18.1,,14,,22.1,,9.2,,9.2,,0,,0,,20,,33,,0.1,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.5,1982-09-05 00:00:00,BC,1982,9,5,17,,9.7,,24.3,,0,,0,,0,,0,,0,,0,,0,,1,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.6,1982-09-06 00:00:00,BC,1982,9,6,16.2,,6.8,,25.6,,0,,0,,0,,0,,0,,0,,0,,1.8,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.7,1982-09-07 00:00:00,BC,1982,9,7,21,,14.8,,27.1,,0,,0,,0,,0,,0,,0,,3,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.8,1982-09-08 00:00:00,BC,1982,9,8,20.1,,13.4,,26.7,,0,,0,,0,,0,,0,,0,,2.1,,0,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.9,1982-09-09 00:00:00,BC,1982,9,9,15.5,,12.3,,18.7,,0.2,,0.2,,0,,0,,22,,41,,0,,2.5,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.10,1982-09-10 00:00:00,BC,1982,9,10,11.6,,6.8,,16.4,,5.2,,5.2,,0,,0,,0,,0,,0,,6.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.11,1982-09-11 00:00:00,BC,1982,9,11,8.6,,5.9,,11.2,,14,,14,,0,,0,,0,,0,,0,,9.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.12,1982-09-12 00:00:00,BC,1982,9,12,12.7,,8,,17.4,,3,,3,,0,,0,,35,,57,,0,,5.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.13,1982-09-13 00:00:00,BC,1982,9,13,10.8,,4.3,,17.3,,1.2,,1.2,,0,,0,,1,,46,,0,,7.2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.14,1982-09-14 00:00:00,BC,1982,9,14,9.8,,0.7,,18.8,,0,,0,,0,,0,,0,,0,,0,,8.2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.15,1982-09-15 00:00:00,BC,1982,9,15,10.7,,1.7,,19.7,,0,,0,,0,,0,,0,,0,,0,,7.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.16,1982-09-16 00:00:00,BC,1982,9,16,12.9,,3.2,,22.6,,0,,0,,0,,0,,0,,0,,0,,5.1,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.17,1982-09-17 00:00:00,BC,1982,9,17,13.6,,3.7,,23.5,,0,,0,,0,,0,,0,,0,,0,,4.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.18,1982-09-18 00:00:00,BC,1982,9,18,14.4,,5.4,,23.4,,0,,0,,0,,0,,0,,0,,0,,3.6,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.19,1982-09-19 00:00:00,BC,1982,9,19,15.7,,5.4,,26,,0,,0,,0,,0,,0,,0,,0,,2.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.20,1982-09-20 00:00:00,BC,1982,9,20,13.7,,5.5,,21.9,,0,T,0,T,0,,0,,0,,0,,0,,4.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.21,1982-09-21 00:00:00,BC,1982,9,21,14.7,,9,,20.3,,0,,0,,0,,0,,0,,0,,0,,3.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.22,1982-09-22 00:00:00,BC,1982,9,22,14.6,,6.4,,22.8,,0,,0,,0,,0,,0,,0,,0,,3.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.23,1982-09-23 00:00:00,BC,1982,9,23,15,,6.2,,23.8,,0,,0,,0,,0,,0,,0,,0,,3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.24,1982-09-24 00:00:00,BC,1982,9,24,11.4,,7.8,,15,,5.2,,5.2,,0,,0,,0,,0,,0,,6.6,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.25,1982-09-25 00:00:00,BC,1982,9,25,11.9,,8.6,,15.2,,16.8,,16.8,,0,,0,,0,,0,,0,,6.1,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.26,1982-09-26 00:00:00,BC,1982,9,26,13.5,,8.5,,18.4,,9.6,,9.6,,0,,0,,0,,0,,0,,4.5,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.27,1982-09-27 00:00:00,BC,1982,9,27,11.1,,3.3,,18.9,,2,,2,,0,,0,,0,,0,,0,,6.9,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.28,1982-09-28 00:00:00,BC,1982,9,28,10.7,,8.6,,12.8,,3.2,,3.2,,0,,0,,0,,0,,0,,7.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.29,1982-09-29 00:00:00,BC,1982,9,29,9.5,,3,,16,,0,,0,,0,,0,,0,,0,,0,,8.5,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.9.30,1982-09-30 00:00:00,BC,1982,9,30,7.6,,-0.4,,15.6,,0,,0,,0,,0,,0,,0,,0,,10.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.1,1982-10-01 00:00:00,BC,1982,10,1,9.1,,1,,17.2,,0,,0,,0,,0,,0,,0,,0,,8.9,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.2,1982-10-02 00:00:00,BC,1982,10,2,12.7,,7.6,,17.7,,4.2,,4.2,,0,,0,,21,,39,,0,,5.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.3,1982-10-03 00:00:00,BC,1982,10,3,9.7,,4.2,,15.1,,0,,0,,0,,0,,0,,0,,0,,8.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.4,1982-10-04 00:00:00,BC,1982,10,4,8.3,,2.4,,14.1,,0,,0,,0,,0,,0,,0,,0,,9.7,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.5,1982-10-05 00:00:00,BC,1982,10,5,6,,-1.7,,13.6,,0,,0,,0,,0,,14,,35,,0,,12,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.6,1982-10-06 00:00:00,BC,1982,10,6,10,,6.8,,13.2,,0.2,,0.2,,0,,0,,18,,44,,0,,8,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.7,1982-10-07 00:00:00,BC,1982,10,7,7.6,,2.4,,12.7,,2.2,,2.2,,0,,0,,0,,0,,0,,10.4,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.8,1982-10-08 00:00:00,BC,1982,10,8,6.3,,-1.5,,14,,0,,0,,0,,0,,0,,0,,0,,11.7,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.9,1982-10-09 00:00:00,BC,1982,10,9,6.5,,-1,,13.9,,0,,0,,0,,0,,0,,0,,0,,11.5,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.10,1982-10-10 00:00:00,BC,1982,10,10,7.9,,0,,15.8,,0,,0,,0,,0,,0,,0,,0,,10.1,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.11,1982-10-11 00:00:00,BC,1982,10,11,8.7,,0.7,,16.7,,0,,0,,0,,0,,0,,0,,0,,9.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.12,1982-10-12 00:00:00,BC,1982,10,12,7.1,,1.3,,12.9,,0,,0,,0,,0,,0,,0,,0,,10.9,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.13,1982-10-13 00:00:00,BC,1982,10,13,8.5,,2.8,,14.1,,0,,0,,0,,0,,0,,0,,0,,9.5,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.14,1982-10-14 00:00:00,BC,1982,10,14,8.8,,3.6,,14,,0,T,0,T,0,,0,,0,,0,,0,,9.2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.15,1982-10-15 00:00:00,BC,1982,10,15,9.3,,3.6,,14.9,,0,,0,,0,,0,,0,,0,,0,,8.7,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.16,1982-10-16 00:00:00,BC,1982,10,16,10.7,,6,,15.4,,4,,4,,0,,0,,18,,37,,0,,7.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.17,1982-10-17 00:00:00,BC,1982,10,17,4.4,,-0.2,,8.9,,0,,0,,0,,0,,35,,31,,0,,13.6,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.18,1982-10-18 00:00:00,BC,1982,10,18,2.2,,-3.6,,8,,0,,0,,0,,0,,0,,0,,0,,15.8,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.19,1982-10-19 00:00:00,BC,1982,10,19,1.4,,-6,,8.7,,0,,0,,0,,0,,0,,0,,0,,16.6,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.20,1982-10-20 00:00:00,BC,1982,10,20,2.3,,-5.2,,9.7,,0,T,0,T,0,,0,,0,,0,,0,,15.7,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.21,1982-10-21 00:00:00,BC,1982,10,21,5.2,,1.3,,9,,0,T,0,T,0,,0,,0,,0,,0,,12.8,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.22,1982-10-22 00:00:00,BC,1982,10,22,12,,5.6,,18.4,,4.8,,4.8,,0,,0,,16,,69,,0,,6,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.23,1982-10-23 00:00:00,BC,1982,10,23,9,,0.5,,17.4,,0,,0,,0,,0,,0,,0,,0,,9,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.24,1982-10-24 00:00:00,BC,1982,10,24,9.9,,3.4,,16.3,,0,,0,,0,,0,,0,,0,,0,,8.1,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.25,1982-10-25 00:00:00,BC,1982,10,25,8.3,,2.6,,14,,0,T,0,T,0,,0,,0,,0,,0,,9.7,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.26,1982-10-26 00:00:00,BC,1982,10,26,10.3,,5.9,,14.7,,8.2,,8.2,,0,,0,,16,,31,,0,,7.7,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.27,1982-10-27 00:00:00,BC,1982,10,27,10.2,,6.1,,14.2,,0,,0,,0,,0,,0,,0,,0,,7.8,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.28,1982-10-28 00:00:00,BC,1982,10,28,8.3,,6,,10.5,,0,,0,,0,,0,,0,,0,,0,,9.7,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.29,1982-10-29 00:00:00,BC,1982,10,29,2.5,,-3.4,,8.4,,0,T,0,T,0,,0,,0,,0,,0,,15.5,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.30,1982-10-30 00:00:00,BC,1982,10,30,1.7,,-5.2,,8.5,,0,,0,,0,,0,,0,,0,,0,,16.3,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.10.31,1982-10-31 00:00:00,BC,1982,10,31,2.4,,-3.2,,8,,0.8,,0.8,,0,,0,,0,,0,,0,,15.6,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.11.1,1982-11-01 00:00:00,BC,1982,11,1,2.8,,-4,,9.5,,0.6,,0.6,,0,,0,,0,,0,,0,,15.2,,,,,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1982.11.2,1982-11-02 00:00:00,BC,1982,11,2,0.1,,-5.7,,5.9,,0,,0,,0,,0,,0,,0,,0,,17.9,,,,,
